year,process,impacts,name,corrected_name,scenario,impact
2049,"PET, collection","Human health CF  [CTUcancer], Emission to cont. agric. Soil, cancer","Human health CF  [CTUcancer/kg], Emission to cont. agric. Soil, cancer","Human health CF  [CTUcancer], Emission to cont. agric. Soil, cancer",chemical recycling,0.005412349936204724
2049,"PET, collection","Human health CF  [CTUcancer], Emission to cont. freshwater, cancer","Human health CF  [CTUcancer/kg], Emission to cont. freshwater, cancer","Human health CF  [CTUcancer], Emission to cont. freshwater, cancer",chemical recycling,0.005089604230748917
2049,"PET, collection","Human health CF  [CTUcancer], Emission to cont. natural soil, cancer","Human health CF  [CTUcancer/kg], Emission to cont. natural soil, cancer","Human health CF  [CTUcancer], Emission to cont. natural soil, cancer",chemical recycling,0.0026490653896190145
2049,"PET, collection","Human health CF  [CTUcancer], Emission to cont. rural air, cancer","Human health CF  [CTUcancer/kg], Emission to cont. rural air, cancer","Human health CF  [CTUcancer], Emission to cont. rural air, cancer",chemical recycling,0.004514219756737492
2049,"PET, collection","Human health CF  [CTUcancer], Emission to cont. sea water, cancer","Human health CF  [CTUcancer/kg], Emission to cont. sea water, cancer","Human health CF  [CTUcancer], Emission to cont. sea water, cancer",chemical recycling,0.0003639127188280764
2049,"PET, collection","Human health CF  [CTUcancer], Emission to urban air, cancer","Human health CF  [CTUcancer/kg], Emission to urban air, cancer","Human health CF  [CTUcancer], Emission to urban air, cancer",chemical recycling,0.03333768688834332
2049,"PET, collection","Human health CF  [CTUnoncancer], Emission to cont. agric. Soil, non-canc.","Human health CF  [CTUnoncancer/kg], Emission to cont. agric. Soil, non-canc.","Human health CF  [CTUnoncancer], Emission to cont. agric. Soil, non-canc.",chemical recycling,0.4481060365639168
2049,"PET, collection","Human health CF  [CTUnoncancer], Emission to cont. freshwater, non-canc.","Human health CF  [CTUnoncancer/kg], Emission to cont. freshwater, non-canc.","Human health CF  [CTUnoncancer], Emission to cont. freshwater, non-canc.",chemical recycling,0.17198785636790528
2049,"PET, collection","Human health CF  [CTUnoncancer], Emission to cont. natural soil, non-canc.","Human health CF  [CTUnoncancer/kg], Emission to cont. natural soil, non-canc.","Human health CF  [CTUnoncancer], Emission to cont. natural soil, non-canc.",chemical recycling,0.0910492515246031
2049,"PET, collection","Human health CF  [CTUnoncancer], Emission to cont. rural air, non-canc.","Human health CF  [CTUnoncancer/kg], Emission to cont. rural air, non-canc.","Human health CF  [CTUnoncancer], Emission to cont. rural air, non-canc.",chemical recycling,0.20113297610677539
2049,"PET, collection","Human health CF  [CTUnoncancer], Emission to cont. sea water, non-canc.","Human health CF  [CTUnoncancer/kg], Emission to cont. sea water, non-canc.","Human health CF  [CTUnoncancer], Emission to cont. sea water, non-canc.",chemical recycling,0.014331325518426653
2049,"PET, collection","Human health CF  [CTUnoncancer], Emission to urban air, non-canc.","Human health CF  [CTUnoncancer/kg], Emission to urban air, non-canc.","Human health CF  [CTUnoncancer], Emission to urban air, non-canc.",chemical recycling,0.3114038472247504
2049,"PET, collection",Ozone Depletion Air (kg CFC-11 eq),Ozone Depletion Air (kg CFC-11 eq / kg substance),Ozone Depletion Air (kg CFC-11 eq),chemical recycling,4.52216496542658
2049,"PET, collection",Smog Air (kg O3 eq ),Smog Air (kg O3 eq / kg substance),Smog Air (kg O3 eq ),chemical recycling,64382490.516554736
2049,"PET, electricity displaced",Acidification Air (kg SO2 eq),Acidification Air (kg SO2 eq / kg substance),Acidification Air (kg SO2 eq),chemical recycling,-292559.1935174914
2049,"PET, electricity displaced","Ecotox. CF [CTUeco], Em.agr.soilC, freshwater","Ecotox. CF [CTUeco/kg], Em.agr.soilC, freshwater","Ecotox. CF [CTUeco], Em.agr.soilC, freshwater",chemical recycling,-63044.23283740609
2049,"PET, electricity displaced","Ecotox. CF [CTUeco], Em.airC, freshwater","Ecotox. CF [CTUeco/kg], Em.airC, freshwater","Ecotox. CF [CTUeco], Em.airC, freshwater",chemical recycling,-35708.51937356003
2049,"PET, electricity displaced","Ecotox. CF [CTUecokg], Em.airU, freshwater","Ecotox. CF [CTUeco/kg], Em.airU, freshwater","Ecotox. CF [CTUecokg], Em.airU, freshwater",chemical recycling,-35848.308128167926
2049,"PET, electricity displaced","Ecotox. CF [CTUecokg], Em.fr.waterC, freshwater","Ecotox. CF [CTUeco/kg], Em.fr.waterC, freshwater","Ecotox. CF [CTUecokg], Em.fr.waterC, freshwater",chemical recycling,-1143956.6294959418
2049,"PET, electricity displaced","Ecotox. CF [CTUecokg], Em.nat.soilC, freshwater","Ecotox. CF [CTUeco/kg], Em.nat.soilC, freshwater","Ecotox. CF [CTUecokg], Em.nat.soilC, freshwater",chemical recycling,-63044.23283740609
2049,"PET, electricity displaced","Ecotox. CF [CTUecokg], Em.sea waterC, freshwater","Ecotox. CF [CTUeco/kg], Em.sea waterC, freshwater","Ecotox. CF [CTUecokg], Em.sea waterC, freshwater",chemical recycling,-197.82189115973978
2049,"PET, electricity displaced",Eutrophication Air (kg N eq),Eutrophication Air (kg N eq / kg substance),Eutrophication Air (kg N eq),chemical recycling,-4561.018926273789
2049,"PET, electricity displaced",Eutrophication Water (kg N eq ),Eutrophication Water (kg N eq / kg substance),Eutrophication Water (kg N eq ),chemical recycling,-30057.908227002445
2049,"PET, electricity displaced",Global Warming Air (kg CO2 eq ),Global Warming Air (kg CO2 eq / kg substance),Global Warming Air (kg CO2 eq ),chemical recycling,-77475058.7632683
2049,"PET, electricity displaced",HH Particulate Air (PM2.5 eq ),HH Particulate Air (PM2.5 eq / kg substance),HH Particulate Air (PM2.5 eq ),chemical recycling,-13901.196544578059
2049,"PET, electricity displaced","Human health CF  [CTUcancer], Emission to cont. agric. Soil, cancer","Human health CF  [CTUcancer/kg], Emission to cont. agric. Soil, cancer","Human health CF  [CTUcancer], Emission to cont. agric. Soil, cancer",chemical recycling,-0.0025894714254283274
2049,"PET, electricity displaced","Human health CF  [CTUcancer], Emission to cont. freshwater, cancer","Human health CF  [CTUcancer/kg], Emission to cont. freshwater, cancer","Human health CF  [CTUcancer], Emission to cont. freshwater, cancer",chemical recycling,-0.00498281570045495
2049,"PET, electricity displaced","Human health CF  [CTUcancer], Emission to cont. natural soil, cancer","Human health CF  [CTUcancer/kg], Emission to cont. natural soil, cancer","Human health CF  [CTUcancer], Emission to cont. natural soil, cancer",chemical recycling,-0.0021456613150099553
2049,"PET, electricity displaced","Human health CF  [CTUcancer], Emission to cont. rural air, cancer","Human health CF  [CTUcancer/kg], Emission to cont. rural air, cancer","Human health CF  [CTUcancer], Emission to cont. rural air, cancer",chemical recycling,-0.0019447004994821216
2049,"PET, electricity displaced","Human health CF  [CTUcancer], Emission to cont. sea water, cancer","Human health CF  [CTUcancer/kg], Emission to cont. sea water, cancer","Human health CF  [CTUcancer], Emission to cont. sea water, cancer",chemical recycling,-0.0002995142281571719
2049,"PET, electricity displaced","Human health CF  [CTUcancer], Emission to urban air, cancer","Human health CF  [CTUcancer/kg], Emission to urban air, cancer","Human health CF  [CTUcancer], Emission to urban air, cancer",chemical recycling,-0.00524064633051154
2049,"PET, electricity displaced","Human health CF  [CTUnoncancer], Emission to cont. agric. Soil, non-canc.","Human health CF  [CTUnoncancer/kg], Emission to cont. agric. Soil, non-canc.","Human health CF  [CTUnoncancer], Emission to cont. agric. Soil, non-canc.",chemical recycling,-0.06362898671473323
2049,"PET, electricity displaced","Human health CF  [CTUnoncancer], Emission to cont. freshwater, non-canc.","Human health CF  [CTUnoncancer/kg], Emission to cont. freshwater, non-canc.","Human health CF  [CTUnoncancer], Emission to cont. freshwater, non-canc.",chemical recycling,-0.030024320680449395
2049,"PET, electricity displaced","Human health CF  [CTUnoncancer], Emission to cont. natural soil, non-canc.","Human health CF  [CTUnoncancer/kg], Emission to cont. natural soil, non-canc.","Human health CF  [CTUnoncancer], Emission to cont. natural soil, non-canc.",chemical recycling,-0.015833844917157686
2049,"PET, electricity displaced","Human health CF  [CTUnoncancer], Emission to cont. rural air, non-canc.","Human health CF  [CTUnoncancer/kg], Emission to cont. rural air, non-canc.","Human health CF  [CTUnoncancer], Emission to cont. rural air, non-canc.",chemical recycling,-0.029603802964007747
2049,"PET, electricity displaced","Human health CF  [CTUnoncancer], Emission to cont. sea water, non-canc.","Human health CF  [CTUnoncancer/kg], Emission to cont. sea water, non-canc.","Human health CF  [CTUnoncancer], Emission to cont. sea water, non-canc.",chemical recycling,-0.0024914832195355716
2049,"PET, electricity displaced","Human health CF  [CTUnoncancer], Emission to urban air, non-canc.","Human health CF  [CTUnoncancer/kg], Emission to urban air, non-canc.","Human health CF  [CTUnoncancer], Emission to urban air, non-canc.",chemical recycling,-0.032312826544978544
2049,"PET, electricity displaced",Ozone Depletion Air (kg CFC-11 eq),Ozone Depletion Air (kg CFC-11 eq / kg substance),Ozone Depletion Air (kg CFC-11 eq),chemical recycling,-0.050894267982685176
2049,"PET, electricity displaced",Smog Air (kg O3 eq ),Smog Air (kg O3 eq / kg substance),Smog Air (kg O3 eq ),chemical recycling,-2649568.9635305437
2049,"PET, landfill",Acidification Air (kg SO2 eq),Acidification Air (kg SO2 eq / kg substance),Acidification Air (kg SO2 eq),chemical recycling,434323.69144050457
2049,"PET, landfill","Ecotox. CF [CTUeco], Em.agr.soilC, freshwater","Ecotox. CF [CTUeco/kg], Em.agr.soilC, freshwater","Ecotox. CF [CTUeco], Em.agr.soilC, freshwater",chemical recycling,29901.168494556805
2049,"PET, landfill","Ecotox. CF [CTUeco], Em.airC, freshwater","Ecotox. CF [CTUeco/kg], Em.airC, freshwater","Ecotox. CF [CTUeco], Em.airC, freshwater",chemical recycling,20690.20792217074
2049,"PET, landfill","Ecotox. CF [CTUecokg], Em.airU, freshwater","Ecotox. CF [CTUeco/kg], Em.airU, freshwater","Ecotox. CF [CTUecokg], Em.airU, freshwater",chemical recycling,20755.257317665073
2049,"PET, landfill","Ecotox. CF [CTUecokg], Em.fr.waterC, freshwater","Ecotox. CF [CTUeco/kg], Em.fr.waterC, freshwater","Ecotox. CF [CTUecokg], Em.fr.waterC, freshwater",chemical recycling,169503.61720947898
2049,"PET, landfill","Ecotox. CF [CTUecokg], Em.nat.soilC, freshwater","Ecotox. CF [CTUeco/kg], Em.nat.soilC, freshwater","Ecotox. CF [CTUecokg], Em.nat.soilC, freshwater",chemical recycling,29901.168494556805
2049,"PET, landfill","Ecotox. CF [CTUecokg], Em.sea waterC, freshwater","Ecotox. CF [CTUeco/kg], Em.sea waterC, freshwater","Ecotox. CF [CTUecokg], Em.sea waterC, freshwater",chemical recycling,16.831135064844553
2049,"PET, landfill",Eutrophication Air (kg N eq),Eutrophication Air (kg N eq / kg substance),Eutrophication Air (kg N eq),chemical recycling,24143.26066047295
2049,"PET, landfill",Eutrophication Water (kg N eq ),Eutrophication Water (kg N eq / kg substance),Eutrophication Water (kg N eq ),chemical recycling,160145.06607489215
2049,"PET, landfill",Global Warming Air (kg CO2 eq ),Global Warming Air (kg CO2 eq / kg substance),Global Warming Air (kg CO2 eq ),chemical recycling,81165591.12135828
2049,"PET, landfill",HH Particulate Air (PM2.5 eq ),HH Particulate Air (PM2.5 eq / kg substance),HH Particulate Air (PM2.5 eq ),chemical recycling,7264.084784328289
2049,"PET, landfill","Human health CF  [CTUcancer], Emission to cont. agric. Soil, cancer","Human health CF  [CTUcancer/kg], Emission to cont. agric. Soil, cancer","Human health CF  [CTUcancer], Emission to cont. agric. Soil, cancer",chemical recycling,0.0007886011566060936
2049,"PET, landfill","Human health CF  [CTUcancer], Emission to cont. freshwater, cancer","Human health CF  [CTUcancer/kg], Emission to cont. freshwater, cancer","Human health CF  [CTUcancer], Emission to cont. freshwater, cancer",chemical recycling,0.0010215390766145794
2049,"PET, landfill","Human health CF  [CTUcancer], Emission to cont. natural soil, cancer","Human health CF  [CTUcancer/kg], Emission to cont. natural soil, cancer","Human health CF  [CTUcancer], Emission to cont. natural soil, cancer",chemical recycling,0.0004994402149193891
2049,"PET, landfill","Human health CF  [CTUcancer], Emission to cont. rural air, cancer","Human health CF  [CTUcancer/kg], Emission to cont. rural air, cancer","Human health CF  [CTUcancer], Emission to cont. rural air, cancer",chemical recycling,0.0005357058311829377
2049,"PET, landfill","Human health CF  [CTUcancer], Emission to cont. sea water, cancer","Human health CF  [CTUcancer/kg], Emission to cont. sea water, cancer","Human health CF  [CTUcancer], Emission to cont. sea water, cancer",chemical recycling,7.202794651316745e-05
2049,"PET, landfill","Human health CF  [CTUcancer], Emission to urban air, cancer","Human health CF  [CTUcancer/kg], Emission to urban air, cancer","Human health CF  [CTUcancer], Emission to urban air, cancer",chemical recycling,0.0011376557518932154
2049,"PET, landfill","Human health CF  [CTUnoncancer], Emission to cont. agric. Soil, non-canc.","Human health CF  [CTUnoncancer/kg], Emission to cont. agric. Soil, non-canc.","Human health CF  [CTUnoncancer], Emission to cont. agric. Soil, non-canc.",chemical recycling,0.05006123009868389
2049,"PET, landfill","Human health CF  [CTUnoncancer], Emission to cont. freshwater, non-canc.","Human health CF  [CTUnoncancer/kg], Emission to cont. freshwater, non-canc.","Human health CF  [CTUnoncancer], Emission to cont. freshwater, non-canc.",chemical recycling,0.02756552713158404
2049,"PET, landfill","Human health CF  [CTUnoncancer], Emission to cont. natural soil, non-canc.","Human health CF  [CTUnoncancer/kg], Emission to cont. natural soil, non-canc.","Human health CF  [CTUnoncancer], Emission to cont. natural soil, non-canc.",chemical recycling,0.014580622806434778
2049,"PET, landfill","Human health CF  [CTUnoncancer], Emission to cont. rural air, non-canc.","Human health CF  [CTUnoncancer/kg], Emission to cont. rural air, non-canc.","Human health CF  [CTUnoncancer], Emission to cont. rural air, non-canc.",chemical recycling,0.024145088743297814
2049,"PET, landfill","Human health CF  [CTUnoncancer], Emission to cont. sea water, non-canc.","Human health CF  [CTUnoncancer/kg], Emission to cont. sea water, non-canc.","Human health CF  [CTUnoncancer], Emission to cont. sea water, non-canc.",chemical recycling,0.0022846389851529495
2049,"PET, landfill","Human health CF  [CTUnoncancer], Emission to urban air, non-canc.","Human health CF  [CTUnoncancer/kg], Emission to urban air, non-canc.","Human health CF  [CTUnoncancer], Emission to urban air, non-canc.",chemical recycling,0.024808538552166828
2049,"PET, landfill",Ozone Depletion Air (kg CFC-11 eq),Ozone Depletion Air (kg CFC-11 eq / kg substance),Ozone Depletion Air (kg CFC-11 eq),chemical recycling,2.4491090675668756
2049,"PET, landfill",Smog Air (kg O3 eq ),Smog Air (kg O3 eq / kg substance),Smog Air (kg O3 eq ),chemical recycling,13394744.033658877
2049,"PET, manufacture",Acidification Air (kg SO2 eq),Acidification Air (kg SO2 eq / kg substance),Acidification Air (kg SO2 eq),chemical recycling,64705070.77770646
2049,"PET, manufacture","Ecotox. CF [CTUeco], Em.agr.soilC, freshwater","Ecotox. CF [CTUeco/kg], Em.agr.soilC, freshwater","Ecotox. CF [CTUeco], Em.agr.soilC, freshwater",chemical recycling,12533013.758542279
2049,"PET, manufacture","Ecotox. CF [CTUeco], Em.airC, freshwater","Ecotox. CF [CTUeco/kg], Em.airC, freshwater","Ecotox. CF [CTUeco], Em.airC, freshwater",chemical recycling,6704226.771692654
2049,"PET, manufacture","Ecotox. CF [CTUecokg], Em.airU, freshwater","Ecotox. CF [CTUeco/kg], Em.airU, freshwater","Ecotox. CF [CTUecokg], Em.airU, freshwater",chemical recycling,6825829.396991107
